match_id,date,sport,team_name,opponent_team,player_name,player_position,minutes_played,score,goals,assists,saves,passes_completed,speed,success_rate,team_result,matches_played,matches_won,matches_lost,rating,injuries,cluster
M2277,2023-07-20,Cricket,Mumbai Warriors,Kolkata Kings,Aaryahi Dugar,Batsman,40,21,0,8,5,22,20.28,67.92,Win,55,23,32,3.51,True,2
M2278,2025-05-26,Hockey,Mumbai Warriors,Kolkata Kings,Aarna Shah,Forward,56,97,0,2,10,36,16.03,97.63,Draw,7,6,1,4.02,False,2
M2279,2024-06-06,Football,Kolkata Kings,Delhi Titans,Yakshit Soman,Forward,43,97,0,3,0,59,20.22,54.57,Loss,282,122,160,3.13,True,0
M2280,2025-04-30,Basketball,Delhi Titans,Kolkata Kings,Misha Dhawan,Forward,53,45,4,6,4,81,15.4,97.0,Loss,26,10,16,7.75,False,2
M2281,2025-02-20,Hockey,Mumbai Warriors,Kolkata Kings,Eva Dara,Midfielder,46,97,0,8,9,35,23.17,93.15,Draw,287,270,17,1.6,True,1
M2282,2025-03-13,Basketball,Delhi Titans,Kolkata Kings,Ela Lanka,Guard,32,74,3,0,9,12,10.69,54.83,Loss,263,254,9,5.93,False,1
M2283,2024-06-07,Football,Kolkata Kings,Chennai Chargers,Alia Devi,Midfielder,54,79,3,2,7,50,7.07,91.26,Win,225,25,200,3.94,True,0
M2284,2024-03-23,Cricket,Mumbai Warriors,Kolkata Kings,Manikya Mannan,Batsman,40,33,0,8,7,43,10.29,79.53,Loss,38,16,22,8.74,True,2
M2285,2025-03-21,Cricket,Delhi Titans,Kolkata Kings,Hazel Loyal,Batsman,74,95,0,6,6,21,13.91,71.92,Win,228,222,6,5.02,False,1
M2286,2023-09-02,Basketball,Mumbai Warriors,Chennai Chargers,Lakshit Wable,Center,77,1,0,6,6,21,14.91,98.68,Win,204,22,182,2.83,False,0
M2287,2023-09-02,Football,Delhi Titans,Mumbai Warriors,Prerak Sunder,Forward,79,78,4,7,6,45,18.41,87.49,Win,57,20,37,5.4,False,2
M2288,2024-08-05,Football,Mumbai Warriors,Chennai Chargers,Ayesha Johal,Goalkeeper,64,66,2,0,1,51,17.37,51.99,Loss,212,119,93,5.14,False,1
M2289,2024-01-19,Hockey,Chennai Chargers,Kolkata Kings,Damini Kade,Goalkeeper,78,13,0,0,0,82,17.21,83.62,Loss,127,92,35,8.62,True,2
M2290,2024-03-18,Basketball,Kolkata Kings,Chennai Chargers,Devansh Chacko,Guard,60,43,2,5,8,31,11.18,90.71,Loss,255,106,149,8.37,False,0
M2291,2024-12-21,Cricket,Mumbai Warriors,Kolkata Kings,Indrans Bahl,Wicket-Keeper,32,18,0,9,0,54,14.41,79.23,Draw,125,110,15,4.85,False,1
M2292,2023-08-30,Football,Chennai Chargers,Mumbai Warriors,Prisha Bir,Defender,73,55,4,9,7,0,20.15,71.67,Win,172,54,118,9.28,False,0
M2293,2024-09-24,Hockey,Mumbai Warriors,Chennai Chargers,Zara Ganguly,Goalkeeper,76,54,0,5,7,52,12.79,91.88,Draw,165,54,111,5.49,True,0
M2294,2024-10-13,Basketball,Kolkata Kings,Chennai Chargers,Ranbir Salvi,Forward,39,50,5,8,2,25,7.43,83.86,Win,288,11,277,2.49,False,0
M2295,2024-08-20,Cricket,Delhi Titans,Chennai Chargers,Keya Seshadri,Bowler,31,23,0,5,8,30,19.84,73.88,Draw,40,19,21,9.73,False,2
M2296,2024-11-03,Football,Chennai Chargers,Delhi Titans,Baiju Dass,Forward,89,4,0,2,0,34,9.15,52.47,Draw,250,203,47,5.55,True,1
M2297,2025-02-05,Cricket,Kolkata Kings,Mumbai Warriors,Kabir Ramanathan,All-Rounder,51,84,0,7,1,55,9.89,51.2,Win,275,66,209,1.79,False,0
M2298,2024-05-21,Hockey,Kolkata Kings,Mumbai Warriors,Priyansh Warrior,Midfielder,68,12,0,5,0,90,14.57,56.95,Win,218,35,183,9.74,False,0
M2299,2024-01-19,Cricket,Mumbai Warriors,Chennai Chargers,Damini Sur,All-Rounder,68,45,0,3,9,97,15.85,72.78,Win,246,200,46,7.66,True,1
M2300,2025-05-04,Basketball,Mumbai Warriors,Kolkata Kings,Purab Bobal,Forward,88,91,3,2,7,27,21.28,58.17,Loss,11,6,5,9.17,True,2
M2301,2024-02-10,Hockey,Chennai Chargers,Delhi Titans,Riya Basu,Midfielder,86,78,0,10,2,5,24.82,73.14,Loss,198,89,109,8.51,True,0
M2302,2024-06-06,Cricket,Mumbai Warriors,Kolkata Kings,Shray Garg,Batsman,60,42,0,10,4,80,15.73,83.39,Draw,17,12,5,9.44,False,2
M2303,2024-12-05,Hockey,Chennai Chargers,Delhi Titans,Nitara Dey,Forward,87,56,0,0,7,75,10.43,98.82,Win,198,23,175,4.13,False,0
M2304,2023-06-27,Hockey,Mumbai Warriors,Delhi Titans,Misha Ratti,Defender,37,72,0,9,6,59,9.73,90.13,Loss,23,1,22,4.01,False,2
M2305,2023-09-27,Cricket,Kolkata Kings,Delhi Titans,Yakshit Bhagat,Batsman,41,47,0,10,4,81,6.75,98.98,Draw,222,92,130,2.19,True,0
M2306,2024-09-08,Hockey,Delhi Titans,Chennai Chargers,Riya Mallick,Forward,44,14,0,5,6,0,18.59,84.3,Win,271,205,66,5.7,False,1
M2307,2023-12-23,Basketball,Delhi Titans,Chennai Chargers,Veer Chand,Guard,46,56,0,9,7,70,7.38,56.91,Loss,172,138,34,1.02,True,1
M2308,2024-11-25,Football,Delhi Titans,Mumbai Warriors,Yuvaan Saha,Defender,32,18,5,0,10,33,13.28,61.72,Draw,173,128,45,4.49,False,1
M2309,2025-05-17,Cricket,Mumbai Warriors,Chennai Chargers,Mahika Raman,All-Rounder,61,51,0,5,0,41,21.32,57.26,Draw,92,69,23,4.77,True,2
M2310,2023-11-30,Cricket,Mumbai Warriors,Chennai Chargers,Adah Thakkar,Wicket-Keeper,47,58,0,4,9,72,6.86,89.59,Win,48,19,29,6.39,False,2
M2311,2023-06-27,Hockey,Kolkata Kings,Mumbai Warriors,Saanvi Desai,Forward,81,50,0,7,3,18,7.54,54.66,Loss,145,143,2,8.97,False,1
M2312,2024-07-12,Cricket,Kolkata Kings,Mumbai Warriors,Divyansh Kibe,Bowler,63,53,0,6,9,27,15.59,88.8,Win,118,94,24,7.09,False,2
M2313,2023-10-13,Basketball,Kolkata Kings,Chennai Chargers,Anay Ratti,Center,45,43,5,4,6,59,9.29,56.31,Draw,45,23,22,7.74,True,2
M2314,2024-10-11,Hockey,Mumbai Warriors,Delhi Titans,Onkar D’Alia,Goalkeeper,33,93,0,2,10,19,21.92,74.79,Loss,64,20,44,4.03,False,2
M2315,2025-01-25,Hockey,Delhi Titans,Chennai Chargers,Kiaan Mandal,Forward,56,77,0,1,1,28,20.59,74.42,Draw,79,77,2,5.34,True,2
M2316,2023-08-04,Cricket,Mumbai Warriors,Kolkata Kings,Vivaan Khatri,Bowler,44,44,0,9,4,27,9.74,97.19,Win,71,60,11,8.7,False,2
M2317,2023-07-13,Cricket,Chennai Chargers,Kolkata Kings,Jayant Dey,Bowler,67,100,0,6,6,59,12.06,63.96,Draw,228,139,89,9.35,True,1
M2318,2024-01-20,Hockey,Mumbai Warriors,Chennai Chargers,Jayan Barad,Forward,88,45,0,6,10,52,14.34,56.07,Win,247,182,65,8.05,False,1
M2319,2024-08-27,Cricket,Chennai Chargers,Delhi Titans,Vanya Borde,Wicket-Keeper,82,100,0,1,0,32,18.25,77.18,Win,167,120,47,1.26,False,1
M2320,2023-08-07,Cricket,Delhi Titans,Kolkata Kings,Vardaniya Ghose,Batsman,78,33,0,6,10,32,9.63,85.98,Loss,23,16,7,3.77,False,2
M2321,2024-05-04,Hockey,Chennai Chargers,Delhi Titans,Vedika Hari,Goalkeeper,59,95,0,5,6,13,17.43,63.58,Draw,31,2,29,9.86,True,2
M2322,2024-08-16,Football,Delhi Titans,Kolkata Kings,Jivika Subramaniam,Midfielder,61,61,1,9,0,32,20.22,69.85,Loss,190,188,2,2.83,False,1
M2323,2025-03-19,Cricket,Chennai Chargers,Delhi Titans,Saanvi Bora,Wicket-Keeper,67,92,0,1,4,59,17.77,74.21,Loss,130,35,95,5.34,True,2
M2324,2025-05-06,Cricket,Kolkata Kings,Delhi Titans,Priyansh Das,All-Rounder,85,91,0,4,8,64,18.06,66.42,Draw,211,65,146,5.14,True,0
M2325,2023-11-23,Hockey,Mumbai Warriors,Chennai Chargers,Miraya Jaggi,Midfielder,46,84,0,4,5,71,22.12,92.41,Draw,280,67,213,1.78,False,0
M2326,2024-10-24,Football,Delhi Titans,Chennai Chargers,Miraya Sani,Midfielder,73,58,3,7,0,17,8.95,87.16,Loss,74,70,4,2.95,False,2
M2327,2023-09-24,Hockey,Chennai Chargers,Delhi Titans,Suhana Deol,Defender,37,99,0,9,5,3,24.26,73.98,Loss,161,146,15,2.51,False,1
M2328,2024-03-30,Basketball,Delhi Titans,Chennai Chargers,Shlok Dada,Forward,40,51,3,2,1,78,14.74,68.72,Loss,176,42,134,5.21,True,0
M2329,2024-10-28,Hockey,Mumbai Warriors,Chennai Chargers,Mohanlal Dugar,Forward,55,11,0,5,9,44,12.12,84.87,Win,148,37,111,7.47,False,0
M2330,2024-07-19,Hockey,Kolkata Kings,Delhi Titans,Samarth Khanna,Goalkeeper,51,55,0,10,2,90,6.86,81.79,Draw,122,77,45,6.29,False,2
M2331,2024-11-13,Football,Kolkata Kings,Delhi Titans,Bhamini Kakar,Midfielder,52,53,3,3,3,80,19.99,58.36,Loss,143,107,36,7.14,True,1
M2332,2024-12-18,Hockey,Mumbai Warriors,Chennai Chargers,Mamooty Kamdar,Defender,67,6,0,2,2,42,23.18,53.64,Win,77,17,60,7.49,False,2
M2333,2023-07-26,Cricket,Chennai Chargers,Mumbai Warriors,Tara Kala,Batsman,54,87,0,1,5,61,14.19,98.09,Loss,94,14,80,7.26,False,2
M2334,2023-09-29,Basketball,Kolkata Kings,Mumbai Warriors,Zoya Iyengar,Forward,68,6,5,5,4,59,7.01,55.02,Draw,284,233,51,1.39,False,1
M2335,2024-08-14,Football,Mumbai Warriors,Delhi Titans,Hridaan Garg,Defender,32,44,2,3,10,5,10.1,80.22,Win,117,67,50,6.29,True,2
M2336,2024-01-21,Football,Delhi Titans,Chennai Chargers,Khushi Sathe,Midfielder,47,87,3,3,2,77,9.4,82.77,Loss,192,167,25,8.7,True,1
M2337,2024-06-23,Cricket,Delhi Titans,Chennai Chargers,Zoya Jaggi,Batsman,86,79,0,1,4,10,7.19,55.41,Draw,34,30,4,5.7,True,2
M2338,2024-02-28,Football,Mumbai Warriors,Kolkata Kings,Ishita Iyengar,Forward,41,70,2,7,6,18,24.92,77.41,Win,5,5,0,2.11,True,2
M2339,2024-06-28,Football,Chennai Chargers,Delhi Titans,Nirvaan Sheth,Forward,87,65,3,10,6,23,8.37,70.01,Win,53,3,50,2.94,True,2
M2340,2024-08-07,Cricket,Delhi Titans,Chennai Chargers,Eva Bhargava,Bowler,36,71,0,0,0,54,23.67,56.3,Draw,68,27,41,1.45,False,2
M2341,2024-02-10,Football,Delhi Titans,Chennai Chargers,Armaan Dhaliwal,Goalkeeper,70,44,4,6,4,36,8.13,57.07,Win,59,1,58,9.91,False,2
M2342,2025-02-05,Cricket,Kolkata Kings,Delhi Titans,Himmat Rao,Batsman,58,68,0,9,10,76,10.82,81.48,Draw,251,74,177,8.15,False,0
M2343,2023-11-05,Hockey,Mumbai Warriors,Chennai Chargers,Bhamini Tata,Defender,85,16,0,1,4,31,24.68,93.81,Draw,197,49,148,5.32,False,0
M2344,2023-07-29,Football,Delhi Titans,Mumbai Warriors,Himmat Balakrishnan,Goalkeeper,59,24,3,7,5,60,12.34,68.13,Draw,129,72,57,7.27,True,2
M2345,2024-11-06,Basketball,Chennai Chargers,Delhi Titans,Siya Sami,Forward,85,57,5,5,9,82,11.13,50.83,Loss,167,60,107,5.67,True,0
M2346,2024-07-20,Hockey,Kolkata Kings,Mumbai Warriors,Mamooty Swamy,Forward,83,5,0,2,6,69,12.86,79.74,Loss,49,28,21,5.25,False,2
M2347,2024-07-11,Cricket,Kolkata Kings,Delhi Titans,Anahita Singh,All-Rounder,39,48,0,4,2,61,5.13,92.52,Loss,173,159,14,7.09,True,1
M2348,2025-02-02,Basketball,Mumbai Warriors,Kolkata Kings,Keya Bal,Guard,52,91,2,4,0,45,8.54,87.1,Loss,202,39,163,7.25,False,0
M2349,2025-01-14,Basketball,Chennai Chargers,Delhi Titans,Sumer Sarna,Forward,49,76,3,5,7,39,17.24,82.18,Loss,26,0,26,8.02,False,2
M2350,2024-11-11,Basketball,Chennai Chargers,Mumbai Warriors,Neelofar Malhotra,Forward,51,100,4,3,9,25,12.51,71.38,Win,104,99,5,7.55,True,2
M2351,2024-03-10,Cricket,Delhi Titans,Chennai Chargers,Reyansh Wable,All-Rounder,69,69,0,7,7,28,18.92,51.01,Draw,17,13,4,7.65,True,2
M2352,2024-04-28,Basketball,Mumbai Warriors,Chennai Chargers,Riya Gill,Guard,59,1,5,6,6,8,21.97,75.39,Draw,186,149,37,7.55,True,1
M2353,2025-03-21,Basketball,Kolkata Kings,Chennai Chargers,Zeeshan Goel,Forward,49,22,2,7,10,59,21.34,71.87,Win,189,164,25,9.1,True,1
M2354,2024-08-15,Football,Mumbai Warriors,Kolkata Kings,Indrajit Khalsa,Goalkeeper,65,41,3,1,5,55,21.0,80.65,Draw,284,181,103,7.01,True,1
M2355,2024-02-16,Football,Chennai Chargers,Delhi Titans,Ishaan Balay,Defender,55,44,5,1,4,6,5.88,54.08,Draw,274,125,149,1.97,True,0
M2356,2024-04-17,Cricket,Delhi Titans,Mumbai Warriors,Alisha Shukla,Wicket-Keeper,67,98,0,9,8,42,5.33,59.05,Draw,25,5,20,1.29,True,2
M2357,2024-05-18,Football,Chennai Chargers,Delhi Titans,Samar Kant,Forward,54,72,2,5,9,34,20.26,98.39,Draw,118,39,79,6.16,True,2
M2358,2025-01-01,Football,Chennai Chargers,Kolkata Kings,Lagan Saha,Defender,64,41,4,4,9,67,11.36,66.26,Loss,243,124,119,6.92,True,1
M2359,2024-04-15,Football,Kolkata Kings,Mumbai Warriors,Neelofar Vaidya,Goalkeeper,72,97,4,1,10,80,8.42,51.72,Win,150,70,80,5.57,False,2
M2360,2024-08-22,Cricket,Chennai Chargers,Kolkata Kings,Raghav Dara,Wicket-Keeper,44,25,0,7,1,19,14.04,51.84,Draw,285,79,206,7.02,False,0
M2361,2023-08-10,Cricket,Kolkata Kings,Delhi Titans,Amira Mangat,Bowler,56,10,0,2,2,88,6.18,82.17,Win,272,103,169,3.21,False,0
M2362,2024-05-07,Basketball,Kolkata Kings,Mumbai Warriors,Nitara Gala,Guard,60,55,1,7,8,82,17.74,59.67,Loss,58,58,0,5.74,True,2
M2363,2023-11-10,Hockey,Delhi Titans,Chennai Chargers,Anvi Dyal,Goalkeeper,79,72,0,4,5,90,13.04,84.34,Draw,157,153,4,3.4,True,1
M2364,2023-07-31,Cricket,Kolkata Kings,Chennai Chargers,Elakshi Walla,Bowler,80,77,0,8,1,96,24.99,82.13,Draw,45,37,8,5.38,True,2
M2365,2024-06-02,Football,Delhi Titans,Chennai Chargers,Navya Bhandari,Goalkeeper,31,87,2,10,5,20,5.01,50.81,Loss,287,281,6,3.06,True,1
M2366,2024-08-18,Basketball,Delhi Titans,Mumbai Warriors,Taran Tata,Center,34,29,0,3,5,77,11.04,86.54,Draw,243,93,150,7.61,True,0
M2367,2024-07-30,Hockey,Kolkata Kings,Chennai Chargers,Badal Din,Defender,61,21,0,4,5,34,23.64,75.95,Draw,90,86,4,4.28,False,2
M2368,2025-02-16,Basketball,Delhi Titans,Chennai Chargers,Sahil Dyal,Guard,69,54,1,6,0,13,7.08,81.93,Loss,199,48,151,6.37,False,0
M2369,2024-08-20,Basketball,Delhi Titans,Mumbai Warriors,Piya Sur,Guard,40,46,0,10,0,3,6.72,97.53,Loss,281,156,125,5.48,True,1
M2370,2025-03-28,Hockey,Kolkata Kings,Delhi Titans,Shlok Ratti,Forward,37,100,0,9,6,1,5.5,70.3,Loss,4,3,1,2.41,False,2
M2371,2025-02-04,Cricket,Kolkata Kings,Mumbai Warriors,Jayan Roy,Bowler,49,15,0,3,5,74,18.11,62.19,Win,94,83,11,6.39,True,2
M2372,2024-09-16,Hockey,Chennai Chargers,Delhi Titans,Riaan Keer,Defender,63,55,0,1,4,76,7.21,81.1,Loss,258,169,89,8.09,True,1
M2373,2024-11-01,Football,Mumbai Warriors,Delhi Titans,Pihu Thakkar,Defender,71,70,3,3,10,2,5.06,73.79,Draw,167,10,157,8.42,False,0
M2374,2025-04-12,Basketball,Delhi Titans,Mumbai Warriors,Keya Roy,Forward,58,88,0,10,7,70,7.32,85.74,Draw,251,110,141,3.86,True,0
M2375,2024-01-21,Football,Kolkata Kings,Delhi Titans,Aayush Dada,Forward,61,54,5,9,2,92,12.47,58.12,Win,242,181,61,4.34,False,1
M2376,2024-04-11,Cricket,Kolkata Kings,Delhi Titans,Himmat Ahuja,Batsman,31,20,0,4,3,92,5.54,77.63,Draw,288,128,160,3.98,True,0
M2377,2024-07-21,Hockey,Mumbai Warriors,Delhi Titans,Manikya Chad,Forward,77,57,0,1,9,11,18.54,53.63,Win,265,245,20,7.05,True,1
M2378,2024-01-06,Basketball,Delhi Titans,Chennai Chargers,Kashvi Kade,Guard,54,0,4,7,1,65,8.74,77.41,Draw,150,149,1,5.62,False,1
M2379,2024-01-14,Hockey,Chennai Chargers,Mumbai Warriors,Jayan Mani,Defender,68,75,0,3,5,72,22.68,60.28,Draw,73,13,60,6.94,False,2
M2380,2024-09-09,Hockey,Chennai Chargers,Delhi Titans,Divit Kamdar,Midfielder,57,75,0,5,3,16,6.1,53.59,Draw,156,58,98,4.24,False,2
M2381,2025-01-22,Basketball,Kolkata Kings,Delhi Titans,Ritvik Brar,Guard,45,18,2,1,9,27,16.34,70.5,Draw,134,108,26,4.72,True,1
M2382,2023-09-27,Basketball,Mumbai Warriors,Chennai Chargers,Mohanlal Ghosh,Forward,53,18,5,0,8,37,12.02,91.23,Win,37,37,0,4.08,False,2
M2383,2023-12-09,Cricket,Delhi Titans,Kolkata Kings,Aaryahi Virk,Wicket-Keeper,88,34,0,2,8,33,22.34,66.1,Loss,100,48,52,6.03,False,2
M2384,2024-02-05,Football,Mumbai Warriors,Kolkata Kings,Reyansh Bose,Goalkeeper,36,35,3,5,8,70,10.99,59.08,Draw,275,237,38,2.59,True,1
M2385,2023-12-13,Hockey,Delhi Titans,Kolkata Kings,Ojas Sarraf,Goalkeeper,48,25,0,0,0,38,5.47,53.86,Win,139,5,134,2.5,False,0
M2386,2023-08-05,Football,Kolkata Kings,Mumbai Warriors,Rati Dhaliwal,Defender,37,34,3,2,8,32,18.73,91.7,Win,42,28,14,3.24,False,2
M2387,2023-12-07,Football,Kolkata Kings,Chennai Chargers,Piya Dara,Forward,55,4,0,0,8,27,17.27,79.71,Win,38,2,36,3.21,False,2
M2388,2023-10-19,Hockey,Mumbai Warriors,Delhi Titans,Madhav Ramaswamy,Defender,59,80,0,1,7,3,16.44,57.46,Win,154,117,37,3.84,False,1
M2389,2024-08-23,Cricket,Chennai Chargers,Kolkata Kings,Pari Batra,All-Rounder,77,85,0,0,5,17,14.12,80.65,Loss,225,113,112,7.48,True,0
M2390,2024-12-02,Basketball,Delhi Titans,Mumbai Warriors,Divyansh Chakrabarti,Forward,90,77,5,3,4,10,18.84,64.91,Loss,249,95,154,8.51,True,0
M2391,2025-04-22,Hockey,Kolkata Kings,Delhi Titans,Bhamini Sawhney,Defender,71,27,0,2,2,52,10.04,87.85,Win,78,62,16,1.53,True,2
M2392,2023-06-23,Basketball,Delhi Titans,Mumbai Warriors,Romil Sarna,Forward,41,23,3,7,7,1,17.68,63.32,Win,45,36,9,4.73,True,2
M2393,2024-05-03,Cricket,Kolkata Kings,Mumbai Warriors,Kanav Devi,Batsman,79,28,0,8,2,38,17.46,93.12,Win,252,130,122,8.43,True,1
M2394,2023-10-16,Cricket,Chennai Chargers,Delhi Titans,Aarav Kari,Batsman,45,72,0,0,5,50,10.56,62.74,Loss,24,20,4,5.46,True,2
M2395,2024-05-01,Football,Kolkata Kings,Mumbai Warriors,Ira Divan,Defender,30,55,3,0,9,0,19.54,89.49,Draw,66,15,51,7.91,False,2
M2396,2025-03-30,Cricket,Mumbai Warriors,Delhi Titans,Raunak Date,Batsman,65,69,0,4,3,75,13.51,61.95,Loss,253,190,63,1.61,False,1
M2397,2023-08-18,Hockey,Chennai Chargers,Delhi Titans,Kiara Gandhi,Midfielder,39,62,0,1,10,95,12.92,93.24,Win,252,185,67,8.74,False,1
M2398,2024-10-21,Basketball,Kolkata Kings,Delhi Titans,Vidur Ganguly,Forward,55,18,4,4,8,12,20.9,57.83,Draw,255,6,249,7.26,True,0
M2399,2023-06-25,Basketball,Chennai Chargers,Delhi Titans,Kavya Shroff,Forward,38,93,1,9,4,73,7.23,72.28,Loss,265,88,177,8.41,True,0
M2400,2023-09-22,Football,Delhi Titans,Kolkata Kings,Tanya Rege,Midfielder,85,73,2,3,4,3,13.18,98.26,Win,97,68,29,5.7,True,2
M2401,2024-04-25,Hockey,Delhi Titans,Mumbai Warriors,Mahika Sinha,Goalkeeper,81,7,0,10,10,94,5.62,65.45,Loss,23,10,13,3.89,True,2
M2402,2023-11-25,Cricket,Chennai Chargers,Delhi Titans,Baiju Kaul,Batsman,86,49,0,1,5,91,8.02,75.38,Loss,101,68,33,7.56,True,2
M2403,2024-06-25,Basketball,Kolkata Kings,Delhi Titans,Onkar Contractor,Center,40,42,4,9,0,12,24.25,90.61,Draw,109,64,45,8.61,False,2
M2404,2023-12-02,Cricket,Delhi Titans,Chennai Chargers,Alia Andra,Batsman,59,47,0,10,3,43,19.28,91.92,Draw,47,13,34,6.32,False,2
M2405,2024-01-26,Basketball,Mumbai Warriors,Delhi Titans,Kismat Cheema,Center,61,22,1,8,0,74,16.4,93.88,Win,134,134,0,4.44,True,1
M2406,2025-05-08,Cricket,Mumbai Warriors,Delhi Titans,Hiran Agarwal,Wicket-Keeper,62,64,0,10,2,50,19.77,83.25,Loss,80,20,60,9.93,True,2
M2407,2023-07-13,Hockey,Mumbai Warriors,Kolkata Kings,Indranil Chopra,Goalkeeper,48,0,0,7,3,38,11.13,93.53,Win,184,52,132,1.85,False,0
M2408,2024-04-20,Cricket,Kolkata Kings,Chennai Chargers,Yuvraj  Kala,Bowler,56,60,0,5,4,10,12.76,54.02,Loss,112,85,27,4.03,True,2
M2409,2024-08-16,Hockey,Kolkata Kings,Mumbai Warriors,Anaya Sahota,Goalkeeper,59,95,0,7,0,60,12.65,75.98,Draw,118,95,23,5.68,False,2
M2410,2023-11-29,Cricket,Chennai Chargers,Mumbai Warriors,Yakshit Shankar,Wicket-Keeper,69,71,0,4,3,66,17.95,94.73,Draw,282,94,188,3.16,True,0
M2411,2025-01-12,Hockey,Chennai Chargers,Mumbai Warriors,Mannat Bal,Goalkeeper,74,22,0,7,5,32,13.7,61.57,Win,22,4,18,2.39,True,2
M2412,2023-11-30,Football,Mumbai Warriors,Kolkata Kings,Hridaan Dara,Defender,53,88,5,1,8,85,19.81,85.53,Loss,285,19,266,7.42,False,0
M2413,2024-03-30,Basketball,Kolkata Kings,Mumbai Warriors,Dharmajan Khanna,Forward,42,0,2,6,10,68,6.15,87.0,Draw,268,161,107,7.22,True,1
M2414,2025-03-30,Basketball,Kolkata Kings,Mumbai Warriors,Khushi Raj,Center,67,1,4,0,9,43,7.9,81.92,Win,249,107,142,6.26,True,0
M2415,2023-10-20,Basketball,Chennai Chargers,Mumbai Warriors,Lakshay Sarna,Center,69,5,2,2,8,60,12.98,88.93,Draw,272,155,117,6.56,True,1
M2416,2025-05-30,Basketball,Chennai Chargers,Mumbai Warriors,Saira Gill,Center,53,42,5,4,1,76,16.85,79.48,Loss,291,198,93,7.44,False,1
M2417,2024-04-30,Cricket,Mumbai Warriors,Delhi Titans,Indrajit Shere,Bowler,62,35,0,1,8,99,15.43,66.96,Win,61,7,54,6.43,False,2
M2418,2023-08-21,Football,Kolkata Kings,Chennai Chargers,Manjari Hegde,Midfielder,50,7,3,5,6,76,11.49,77.04,Loss,43,37,6,8.15,False,2
M2419,2025-03-23,Football,Kolkata Kings,Chennai Chargers,Samiha Sheth,Forward,36,85,0,9,3,65,11.78,82.0,Draw,93,25,68,1.15,False,2
M2420,2023-10-22,Basketball,Delhi Titans,Chennai Chargers,Veer Walia,Guard,70,74,5,9,4,66,23.08,85.73,Draw,153,37,116,1.29,False,0
M2421,2025-05-28,Cricket,Mumbai Warriors,Kolkata Kings,Saira Chatterjee,Bowler,84,62,0,7,3,78,20.35,75.85,Loss,115,115,0,2.03,True,1
M2422,2023-09-10,Football,Mumbai Warriors,Chennai Chargers,Veer Dass,Defender,56,28,1,8,9,75,7.23,85.31,Loss,25,5,20,8.06,True,2
M2423,2024-03-21,Hockey,Kolkata Kings,Chennai Chargers,Madhup Halder,Goalkeeper,38,17,0,5,4,55,7.44,98.13,Win,237,173,64,8.94,True,1
M2424,2023-08-05,Cricket,Kolkata Kings,Delhi Titans,Amira Sridhar,Wicket-Keeper,69,64,0,8,5,40,22.69,96.39,Draw,87,63,24,1.32,True,2
M2425,2023-06-15,Cricket,Chennai Chargers,Kolkata Kings,Himmat Banerjee,Batsman,54,26,0,7,7,1,15.01,60.88,Loss,42,18,24,4.35,False,2
M2426,2025-03-14,Football,Chennai Chargers,Kolkata Kings,Ojas Khatri,Goalkeeper,79,69,2,8,0,63,12.14,62.79,Win,172,124,48,4.15,False,1
M2427,2023-12-31,Cricket,Kolkata Kings,Mumbai Warriors,Amani Khurana,All-Rounder,48,60,0,2,6,51,19.69,74.01,Loss,179,80,99,8.41,True,0
M2428,2024-07-05,Hockey,Kolkata Kings,Delhi Titans,Jayant Sanghvi,Forward,38,31,0,2,1,93,7.63,57.26,Loss,35,5,30,5.38,True,2
M2429,2024-02-26,Football,Chennai Chargers,Mumbai Warriors,Jivin Cheema,Midfielder,35,53,2,5,10,35,13.45,79.1,Draw,176,108,68,1.77,True,1
M2430,2023-11-22,Basketball,Kolkata Kings,Chennai Chargers,Arhaan Varkey,Guard,87,22,3,5,10,30,7.97,57.42,Draw,136,31,105,6.23,False,0
M2431,2025-03-22,Basketball,Chennai Chargers,Delhi Titans,Bhavin Rattan,Guard,69,76,1,2,0,100,21.26,54.81,Win,23,17,6,7.38,True,2
M2432,2025-05-20,Basketball,Mumbai Warriors,Kolkata Kings,Mannat Singh,Center,57,9,4,9,2,10,10.41,86.17,Draw,155,38,117,5.09,False,0
M2433,2024-03-11,Cricket,Kolkata Kings,Mumbai Warriors,Shray Deo,Batsman,70,54,0,3,3,35,18.88,85.82,Win,126,29,97,3.0,True,2
M2434,2024-11-29,Football,Kolkata Kings,Mumbai Warriors,Uthkarsh Ganesan,Midfielder,84,62,5,2,3,63,12.41,54.23,Win,196,65,131,3.59,False,0
M2435,2025-02-08,Football,Kolkata Kings,Delhi Titans,Shayak Dugar,Defender,64,32,0,4,8,99,6.03,53.29,Win,201,151,50,5.18,True,1
M2436,2024-08-24,Hockey,Chennai Chargers,Delhi Titans,Indrajit Bahri,Midfielder,53,67,0,1,1,8,16.91,71.36,Loss,151,121,30,1.16,True,1
M2437,2025-01-25,Basketball,Kolkata Kings,Mumbai Warriors,Kismat Devan,Center,72,80,3,2,7,89,8.53,98.59,Win,164,63,101,7.25,True,0
M2438,2024-01-06,Hockey,Kolkata Kings,Delhi Titans,Purab Goswami,Defender,69,75,0,7,9,38,18.39,83.63,Draw,271,260,11,9.3,False,1
